epoch,lr-Adam,step,train/loss_epoch,train/loss_step,val/loss,val/mAP
0,,399,,1.7570104598999023,,
,0.0001,409,,,,
0,,409,,1.715482234954834,,
,0.0001,419,,,,
0,,419,,1.425203561782837,,
,0.0001,429,,,,
0,,429,,1.434133529663086,,
,0.0001,439,,,,
0,,439,,1.449349045753479,,
,0.0001,449,,,,
0,,449,,1.82693350315094,,
,0.0001,459,,,,
0,,459,,1.8012446165084839,,
,0.0001,469,,,,
0,,469,,2.398592948913574,,
,0.0001,479,,,,
0,,479,,1.2287142276763916,,
,0.0001,489,,,,
0,,489,,1.6644866466522217,,
,0.0001,499,,,,
0,,499,,1.1768372058868408,,
,0.0001,509,,,,
0,,509,,1.4184885025024414,,
,0.0001,519,,,,
0,,519,,2.192662000656128,,
,0.0001,529,,,,
0,,529,,1.3029117584228516,,
,0.0001,539,,,,
0,,539,,1.0226109027862549,,
,0.0001,549,,,,
0,,549,,2.3011980056762695,,
,0.0001,559,,,,
0,,559,,1.4360218048095703,,
,0.0001,569,,,,
0,,569,,1.8465700149536133,,
,0.0001,579,,,,
0,,579,,1.3706293106079102,,
,0.0001,589,,,,
0,,589,,1.6170868873596191,,
,0.0001,599,,,,
0,,599,,1.0688042640686035,,
,0.0001,609,,,,
0,,609,,0.9007083177566528,,
,0.0001,619,,,,
0,,619,,1.297478437423706,,
,0.0001,629,,,,
0,,629,,1.181100845336914,,
,0.0001,639,,,,
0,,639,,1.4789146184921265,,
,0.0001,649,,,,
0,,649,,1.9032536745071411,,
,0.0001,659,,,,
0,,659,,1.004091739654541,,
,0.0001,669,,,,
0,,669,,1.4832082986831665,,
,0.0001,679,,,,
0,,679,,1.3510419130325317,,
,0.0001,689,,,,
0,,689,,0.875277042388916,,
,0.0001,699,,,,
0,,699,,1.3234798908233643,,
,0.0001,709,,,,
0,,709,,2.188084363937378,,
,0.0001,719,,,,
0,,719,,1.713620901107788,,
0,,721,,,0.0,0.02046152949333191
0,,721,1.6651040315628052,,,
,0.0001,729,,,,
1,,729,,1.2307088375091553,,
,0.0001,739,,,,
1,,739,,1.7839678525924683,,
,0.0001,749,,,,
1,,749,,2.1116275787353516,,
,0.0001,759,,,,
1,,759,,1.9917736053466797,,
,0.0001,769,,,,
1,,769,,1.3370842933654785,,
,0.0001,779,,,,
1,,779,,1.1192891597747803,,
,0.0001,789,,,,
1,,789,,1.5065017938613892,,
,0.0001,799,,,,
1,,799,,1.0902156829833984,,
,0.0001,809,,,,
1,,809,,1.7134464979171753,,
,0.0001,819,,,,
1,,819,,0.9070561528205872,,
,0.0001,829,,,,
1,,829,,1.295728325843811,,
,0.0001,839,,,,
1,,839,,1.3638275861740112,,
,0.0001,849,,,,
1,,849,,1.2985203266143799,,
,0.0001,859,,,,
1,,859,,1.633579134941101,,
,0.0001,869,,,,
1,,869,,1.5299609899520874,,
,0.0001,879,,,,
1,,879,,1.356308937072754,,
,0.0001,889,,,,
1,,889,,1.7371947765350342,,
,0.0001,899,,,,
1,,899,,1.336421251296997,,
,0.0001,909,,,,
1,,909,,1.3262766599655151,,
,0.0001,919,,,,
1,,919,,0.9468762278556824,,
,0.0001,929,,,,
1,,929,,1.417699933052063,,
,0.0001,939,,,,
1,,939,,1.6822863817214966,,
,0.0001,949,,,,
1,,949,,1.1986968517303467,,
,0.0001,959,,,,
1,,959,,1.0871723890304565,,
,0.0001,969,,,,
1,,969,,1.4096698760986328,,
,0.0001,979,,,,
1,,979,,1.4466766119003296,,
,0.0001,989,,,,
1,,989,,1.6703875064849854,,
,0.0001,999,,,,
1,,999,,1.7802722454071045,,
,0.0001,1009,,,,
1,,1009,,1.4126811027526855,,
,0.0001,1019,,,,
1,,1019,,1.113006591796875,,
,0.0001,1029,,,,
1,,1029,,1.031143307685852,,
,0.0001,1039,,,,
1,,1039,,0.9816877841949463,,
,0.0001,1049,,,,
1,,1049,,1.697288990020752,,
,0.0001,1059,,,,
1,,1059,,1.1016823053359985,,
,0.0001,1069,,,,
1,,1069,,1.6380951404571533,,
,0.0001,1079,,,,
1,,1079,,1.1643669605255127,,
,0.0001,1089,,,,
1,,1089,,1.223067045211792,,
,0.0001,1099,,,,
1,,1099,,1.2774512767791748,,
,0.0001,1109,,,,
1,,1109,,0.8906955122947693,,
,0.0001,1119,,,,
1,,1119,,1.2117475271224976,,
,0.0001,1129,,,,
1,,1129,,1.1172841787338257,,
,0.0001,1139,,,,
1,,1139,,1.2285932302474976,,
,0.0001,1149,,,,
1,,1149,,2.103327751159668,,
,0.0001,1159,,,,
1,,1159,,1.0688023567199707,,
,0.0001,1169,,,,
1,,1169,,1.1075810194015503,,
,0.0001,1179,,,,
1,,1179,,1.595348596572876,,
,0.0001,1189,,,,
1,,1189,,0.7746604084968567,,
,0.0001,1199,,,,
1,,1199,,1.369788646697998,,
,0.0001,1209,,,,
1,,1209,,0.902819812297821,,
,0.0001,1219,,,,
1,,1219,,1.0292689800262451,,
,0.0001,1229,,,,
1,,1229,,1.1141983270645142,,
,0.0001,1239,,,,
1,,1239,,1.116410255432129,,
,0.0001,1249,,,,
1,,1249,,1.199052095413208,,
,0.0001,1259,,,,
1,,1259,,1.1456212997436523,,
,0.0001,1269,,,,
1,,1269,,0.9845765829086304,,
,0.0001,1279,,,,
1,,1279,,1.4988362789154053,,
,0.0001,1289,,,,
1,,1289,,0.9394457340240479,,
,0.0001,1299,,,,
1,,1299,,1.9556608200073242,,
,0.0001,1309,,,,
1,,1309,,1.090181589126587,,
,0.0001,1319,,,,
1,,1319,,1.560469150543213,,
,0.0001,1329,,,,
1,,1329,,1.232398271560669,,
,0.0001,1339,,,,
1,,1339,,2.1842193603515625,,
,0.0001,1349,,,,
1,,1349,,0.900259792804718,,
,0.0001,1359,,,,
1,,1359,,1.6129236221313477,,
,0.0001,1369,,,,
1,,1369,,1.0727697610855103,,
,0.0001,1379,,,,
1,,1379,,1.1748260259628296,,
,0.0001,1389,,,,
1,,1389,,1.2688369750976562,,
,0.0001,1399,,,,
1,,1399,,1.5508198738098145,,
,0.0001,1409,,,,
1,,1409,,1.139480710029602,,
,0.0001,1419,,,,
1,,1419,,0.8948146104812622,,
,0.0001,1429,,,,
1,,1429,,1.1174973249435425,,
,0.0001,1439,,,,
1,,1439,,0.9097875952720642,,
1,,1443,,,0.0,0.045941006392240524
1,,1443,1.3769539594650269,,,
,0.0001,1449,,,,
2,,1449,,1.2041943073272705,,
,0.0001,1459,,,,
2,,1459,,1.1525931358337402,,
,0.0001,1469,,,,
2,,1469,,0.9480323791503906,,
,0.0001,1479,,,,
2,,1479,,1.0289280414581299,,
,0.0001,1489,,,,
2,,1489,,1.2539869546890259,,
,0.0001,1499,,,,
2,,1499,,1.6771385669708252,,
,0.0001,1509,,,,
2,,1509,,1.2424665689468384,,
,0.0001,1519,,,,
2,,1519,,1.4646449089050293,,
,0.0001,1529,,,,
2,,1529,,0.930152416229248,,
,0.0001,1539,,,,
2,,1539,,1.1753435134887695,,
,0.0001,1549,,,,
2,,1549,,0.9509726762771606,,
,0.0001,1559,,,,
2,,1559,,1.5785706043243408,,
,0.0001,1569,,,,
2,,1569,,1.4880099296569824,,
,0.0001,1579,,,,
2,,1579,,1.183851718902588,,
,0.0001,1589,,,,
2,,1589,,1.0298060178756714,,
,0.0001,1599,,,,
2,,1599,,1.5279388427734375,,
,0.0001,1609,,,,
2,,1609,,1.149930477142334,,
,0.0001,1619,,,,
2,,1619,,1.230111837387085,,
,0.0001,1629,,,,
2,,1629,,1.0899609327316284,,
,0.0001,1639,,,,
2,,1639,,1.5803431272506714,,
,0.0001,1649,,,,
2,,1649,,0.9991734027862549,,
,0.0001,1659,,,,
2,,1659,,1.2722728252410889,,
,0.0001,1669,,,,
2,,1669,,0.639603853225708,,
,0.0001,1679,,,,
2,,1679,,0.9080668091773987,,
,0.0001,1689,,,,
2,,1689,,1.8534114360809326,,
,0.0001,1699,,,,
2,,1699,,1.5657023191452026,,
,0.0001,1709,,,,
2,,1709,,1.0554205179214478,,
,0.0001,1719,,,,
2,,1719,,0.8327414989471436,,
,0.0001,1729,,,,
2,,1729,,1.965137004852295,,
,0.0001,1739,,,,
2,,1739,,1.0581591129302979,,
,0.0001,1749,,,,
2,,1749,,1.1354057788848877,,
,0.0001,1759,,,,
2,,1759,,1.4311116933822632,,
,0.0001,1769,,,,
2,,1769,,0.8734762668609619,,
,0.0001,1779,,,,
2,,1779,,1.3882108926773071,,
,0.0001,1789,,,,
2,,1789,,1.2944990396499634,,
,0.0001,1799,,,,
2,,1799,,1.1242369413375854,,
,0.0001,1809,,,,
2,,1809,,1.564737319946289,,
,0.0001,1819,,,,
2,,1819,,1.0446717739105225,,
,0.0001,1829,,,,
2,,1829,,1.189896821975708,,
,0.0001,1839,,,,
2,,1839,,1.0478973388671875,,
,0.0001,1849,,,,
2,,1849,,0.8984938263893127,,
,0.0001,1859,,,,
2,,1859,,0.8211873173713684,,
,0.0001,1869,,,,
2,,1869,,1.7547913789749146,,
,0.0001,1879,,,,
2,,1879,,1.4846346378326416,,
,0.0001,1889,,,,
2,,1889,,0.9841318130493164,,
,0.0001,1899,,,,
2,,1899,,1.3779126405715942,,
,0.0001,1909,,,,
2,,1909,,1.0495539903640747,,
,0.0001,1919,,,,
2,,1919,,1.330004096031189,,
,0.0001,1929,,,,
2,,1929,,0.9935298562049866,,
,0.0001,1939,,,,
2,,1939,,1.3089497089385986,,
,0.0001,1949,,,,
2,,1949,,1.1587574481964111,,
,0.0001,1959,,,,
2,,1959,,0.9603905081748962,,
,0.0001,1969,,,,
2,,1969,,0.6370479464530945,,
,0.0001,1979,,,,
2,,1979,,1.0773626565933228,,
,0.0001,1989,,,,
2,,1989,,1.6836683750152588,,
,0.0001,1999,,,,
2,,1999,,0.8377360105514526,,
,0.0001,2009,,,,
2,,2009,,0.9875338673591614,,
,0.0001,2019,,,,
2,,2019,,0.9539734721183777,,
,0.0001,2029,,,,
2,,2029,,1.4202369451522827,,
,0.0001,2039,,,,
2,,2039,,0.9036832451820374,,
,0.0001,2049,,,,
2,,2049,,1.167014241218567,,
,0.0001,2059,,,,
2,,2059,,1.5478571653366089,,
,0.0001,2069,,,,
2,,2069,,1.255859375,,
,0.0001,2079,,,,
2,,2079,,0.9664415717124939,,
,0.0001,2089,,,,
2,,2089,,1.3805181980133057,,
,0.0001,2099,,,,
2,,2099,,1.2933892011642456,,
,0.0001,2109,,,,
2,,2109,,1.0982518196105957,,
,0.0001,2119,,,,
2,,2119,,1.6733635663986206,,
,0.0001,2129,,,,
2,,2129,,1.5724313259124756,,
,0.0001,2139,,,,
2,,2139,,1.2398746013641357,,
,0.0001,2149,,,,
2,,2149,,2.320420980453491,,
,0.0001,2159,,,,
2,,2159,,1.0233112573623657,,
2,,2165,,,0.0,0.07179374992847443
2,,2165,1.2803634405136108,,,
,0.0001,2169,,,,
3,,2169,,0.974872887134552,,
,0.0001,2179,,,,
3,,2179,,1.532649278640747,,
,0.0001,2189,,,,
3,,2189,,1.2333521842956543,,
,0.0001,2199,,,,
3,,2199,,1.0702974796295166,,
,0.0001,2209,,,,
3,,2209,,1.15006685256958,,
,0.0001,2219,,,,
3,,2219,,1.6284284591674805,,
,0.0001,2229,,,,
3,,2229,,1.334721326828003,,
,0.0001,2239,,,,
3,,2239,,2.436887502670288,,
,0.0001,2249,,,,
3,,2249,,1.2664369344711304,,
,0.0001,2259,,,,
3,,2259,,1.3727623224258423,,
,0.0001,2269,,,,
3,,2269,,1.452390193939209,,
,0.0001,2279,,,,
3,,2279,,0.7728776931762695,,
,0.0001,2289,,,,
3,,2289,,1.571077823638916,,
,0.0001,2299,,,,
3,,2299,,1.274384617805481,,
,0.0001,2309,,,,
3,,2309,,1.4607672691345215,,
,0.0001,2319,,,,
3,,2319,,1.3217259645462036,,
,0.0001,2329,,,,
3,,2329,,1.5156408548355103,,
,0.0001,2339,,,,
3,,2339,,1.3479053974151611,,
,0.0001,2349,,,,
3,,2349,,1.1169853210449219,,
,0.0001,2359,,,,
3,,2359,,1.520981788635254,,
,0.0001,2369,,,,
3,,2369,,1.1305010318756104,,
,0.0001,2379,,,,
3,,2379,,1.1033165454864502,,
,0.0001,2389,,,,
3,,2389,,1.3776109218597412,,
,0.0001,2399,,,,
3,,2399,,1.4192568063735962,,
,0.0001,2409,,,,
3,,2409,,0.7309786081314087,,
,0.0001,2419,,,,
3,,2419,,1.0359816551208496,,
,0.0001,2429,,,,
3,,2429,,0.8745865225791931,,
,0.0001,2439,,,,
3,,2439,,0.9187939763069153,,
,0.0001,2449,,,,
3,,2449,,2.1367099285125732,,
,0.0001,2459,,,,
3,,2459,,1.2845333814620972,,
,0.0001,2469,,,,
3,,2469,,1.607756495475769,,
,0.0001,2479,,,,
3,,2479,,1.1786866188049316,,
,0.0001,2489,,,,
3,,2489,,1.8479427099227905,,
,0.0001,2499,,,,
3,,2499,,0.9117690920829773,,
,0.0001,2509,,,,
3,,2509,,1.1168336868286133,,
,0.0001,2519,,,,
3,,2519,,1.1379892826080322,,
,0.0001,2529,,,,
3,,2529,,1.2141250371932983,,
,0.0001,2539,,,,
3,,2539,,1.079500675201416,,
,0.0001,2549,,,,
3,,2549,,1.0913803577423096,,
,0.0001,2559,,,,
3,,2559,,1.639369249343872,,
,0.0001,2569,,,,
3,,2569,,0.9229165315628052,,
,0.0001,2579,,,,
3,,2579,,0.8613332509994507,,
,0.0001,2589,,,,
3,,2589,,1.6768063306808472,,
,0.0001,2599,,,,
3,,2599,,1.0613867044448853,,
,0.0001,2609,,,,
3,,2609,,1.0949182510375977,,
,0.0001,2619,,,,
3,,2619,,0.7541995644569397,,
,0.0001,2629,,,,
3,,2629,,0.9823757410049438,,
,0.0001,2639,,,,
3,,2639,,1.436602234840393,,
,0.0001,2649,,,,
3,,2649,,1.126843810081482,,
,0.0001,2659,,,,
3,,2659,,0.7994516491889954,,
,0.0001,2669,,,,
3,,2669,,1.991829514503479,,
,0.0001,2679,,,,
3,,2679,,1.2819323539733887,,
,0.0001,2689,,,,
3,,2689,,0.8008859157562256,,
,0.0001,2699,,,,
3,,2699,,1.3159312009811401,,
,0.0001,2709,,,,
3,,2709,,1.6587146520614624,,
,0.0001,2719,,,,
3,,2719,,1.1565138101577759,,
,0.0001,2729,,,,
3,,2729,,1.7237422466278076,,
,0.0001,2739,,,,
3,,2739,,1.0801422595977783,,
,0.0001,2749,,,,
3,,2749,,1.5508124828338623,,
,0.0001,2759,,,,
3,,2759,,1.0848257541656494,,
,0.0001,2769,,,,
3,,2769,,1.1480176448822021,,
,0.0001,2779,,,,
3,,2779,,0.9716411232948303,,
,0.0001,2789,,,,
3,,2789,,1.5251950025558472,,
,0.0001,2799,,,,
3,,2799,,1.2532966136932373,,
,0.0001,2809,,,,
3,,2809,,1.1273829936981201,,
,0.0001,2819,,,,
3,,2819,,1.2566125392913818,,
,0.0001,2829,,,,
3,,2829,,1.4578661918640137,,
,0.0001,2839,,,,
3,,2839,,1.4061176776885986,,
,0.0001,2849,,,,
3,,2849,,1.16334867477417,,
,0.0001,2859,,,,
3,,2859,,0.9692019820213318,,
,0.0001,2869,,,,
3,,2869,,0.9350865483283997,,
,0.0001,2879,,,,
3,,2879,,1.1575114727020264,,
3,,2887,,,0.0,0.09519264101982117
3,,2887,1.216395378112793,,,
,0.0001,2889,,,,
4,,2889,,1.3541672229766846,,
,0.0001,2899,,,,
4,,2899,,0.8390927910804749,,
,0.0001,2909,,,,
4,,2909,,1.652796745300293,,
,0.0001,2919,,,,
4,,2919,,0.9192976951599121,,
,0.0001,2929,,,,
4,,2929,,1.0819265842437744,,
,0.0001,2939,,,,
4,,2939,,1.5618034601211548,,
