epoch,lr-Adam,step,train/loss_epoch,train/loss_step,val/loss,val/mAP
0,,2,,,0.0,0.0003530163085088134
0,,2,9.360023498535156,,,
1,,5,,,0.0,0.001871720072813332
1,,5,7.815680503845215,,,
2,,8,,,0.0,3.0727271223440766e-05
2,,8,8.049445152282715,,,
,0.0001,9,,,,
3,,9,,8.80109691619873,,
3,,11,,,0.0,-1.0
3,,11,6.292726516723633,,,
4,,14,,,0.0,-1.0
4,,14,4.173594951629639,,,
